Roll No,Course Code,Slot,Inst name
B24DS032,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS032,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS033,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS033,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS033,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS034,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS034,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS034,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS035,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS035,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS035,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS036,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS036,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS036,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS037,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS037,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS037,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS038,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS038,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS038,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS039,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS039,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS039,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC001,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC001,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC001,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC002,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC002,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC002,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC003,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC003,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC003,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC004,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC004,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC004,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC005,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC005,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC005,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC006,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC006,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC006,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC007,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC007,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC007,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC008,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC008,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC008,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC010,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC010,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC010,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC011,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC011,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC011,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC012,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC012,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC012,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC013,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC013,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC013,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC015,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC015,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC015,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC016,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC016,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC016,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC017,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC017,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC017,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC019,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC019,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC019,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC020,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC020,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC020,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC021,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC021,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC021,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC022,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC022,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC022,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC023,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC023,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC023,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC024,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC024,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC024,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC025,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC025,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC025,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC026,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC026,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC026,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC027,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC027,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC027,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC028,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC028,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC028,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC029,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC029,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC029,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC030,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC030,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC030,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC031,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC031,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC031,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC032,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC032,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC032,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC035,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC035,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC035,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC036,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC036,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC036,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC037,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC037,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC037,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC038,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC038,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EC038,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC039,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EC039,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EC039,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE004,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE004,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE004,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE005,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE005,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE005,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE006,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE006,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE006,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE007,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE007,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE007,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE009,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE009,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE009,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE010,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE010,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE010,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE011,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE011,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE011,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE012,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE012,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE012,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE013,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE013,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE013,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE014,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE014,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE014,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE015,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE015,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE015,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE016,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE016,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE016,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE017,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE017,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE017,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE018,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE018,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE018,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE019,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE019,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE019,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE020,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE020,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE020,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE021,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE021,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE021,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE022,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE022,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE022,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE023,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE023,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE023,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE024,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE024,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE024,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE025,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE025,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE025,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE026,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE026,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE026,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE027,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE027,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE027,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE028,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE028,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE028,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE029,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE029,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE029,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE030,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE030,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE030,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE031,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE031,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE031,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE032,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE032,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE032,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE033,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE033,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE033,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE034,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE034,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE034,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE035,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE035,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE035,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE036,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE036,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE036,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE037,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE037,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE037,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE038,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE038,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE038,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE039,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE039,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE039,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE040,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE040,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE040,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE042,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE042,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE042,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE043,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE043,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE043,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE044,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE044,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE044,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE045,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE045,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE045,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE046,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE046,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE046,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE047,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE047,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE047,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE050,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE050,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE050,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE051,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE051,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE051,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE053,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE053,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE053,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24EE054,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24EE054,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24EE054,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME001,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME001,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME001,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME002,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME002,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME002,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME003,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME003,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME003,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME004,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME004,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME004,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME005,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME005,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME005,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME006,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME006,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME006,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME007,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME007,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME007,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME008,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME008,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME008,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME009,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME009,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME009,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME010,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME010,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME010,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME011,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME011,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME011,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME012,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME012,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME012,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME013,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME013,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME013,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME014,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME014,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME014,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME016,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME016,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME016,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME017,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME017,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME017,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME018,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME018,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME018,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME019,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME019,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME019,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME020,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME020,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME020,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME021,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME021,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME021,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME023,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME023,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME023,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME024,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME024,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME024,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME025,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME025,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME025,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME026,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME026,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME026,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME027,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME027,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME027,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME028,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME028,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME028,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME029,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME029,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME029,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME030,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME030,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME030,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME031,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME031,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME031,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME032,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME032,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME032,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME033,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME033,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME033,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME034,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME034,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME034,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME035,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME035,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME035,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME036,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME036,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME036,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME037,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME037,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME037,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME038,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME038,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME038,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME039,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME039,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME039,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME040,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME040,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME040,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME041,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME041,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME041,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME042,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24ME042,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24ME042,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24ME043,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
